cited,cites
W2000257837,W2133488074
W2000257837,W2062667641
W2105103805,W2101225175
W2105103805,W2101394945
W2105103805,W1989668498
W2105103805,W2176202464
W2105103805,W2012407814
W2067804762,W2123587734
W2067804762,W1543409689
W2067804762,W2035503922
W2151328940,W2160252043
W2151328940,W2161783224
W2151328940,W1966396962
W2151328940,W2123855284
W2151328940,W2066678696
W2151328940,W2046759075
W2151328940,W2133488074
W2151328940,W2137336591
W2151328940,W2134289299
W2029850555,W2050956365
W2029411945,W2040085089
W2029411945,W2132874271
W2114056667,W2067804762
W2114056667,W2102031718
W2164449327,W1990717355
W2164449327,W2156101426
W2164449327,W2134351926
W2164449327,W2002258037
W1909100498,W2128225313
W2069201244,W2049377387
W2069201244,W2062667641
W2008641894,W2105348794
W2098827790,W2112315008
W2098827790,W2120160157
W2098827790,W2139416101
W2053022429,W2066678696
W2015834247,W2022548072
W2015834247,W2012407814
W2015834247,W2006165291
W2015834247,W2129031626
W2155829461,W2104718076
W2111841011,W2105348794
W2161548576,W2911964244
W2161548576,W1988195734
W2161548576,W273955616
W2002258037,W2134351926
W2002258037,W2103317434
W2133425177,W2075673711
W2133425177,W2940827091
W2092929703,W2102746137
W1979440117,W1966396962
W1979440117,W2082291024
W1979440117,W2062667641
W1968178762,W2006165291
W1968178762,W2122511023
W1968178762,W2149507322
W1968178762,W2133484165
W2124696785,W2146904764
W2105507854,W2041483208
W2105507854,W1857591892
W2105507854,W136628441
W2120496201,W2096533595
W2120496201,W2082291024
W2120496201,W1989668498
W2120496201,W2012407814
W2120496201,W2133488074
W2120496201,W2119132330
W2022778259,W2092658731
W1985854434,W2006165291
W1985854434,W2138644576
W1985854434,W2150258239
W1985854434,W2000257837
W1985854434,W1963529460
W2128003492,W2038669746
W2162953324,W2022548072
W2162953324,W2044499383
W2162953324,W2165037481
W2162953324,W1966272358
W2162953324,W2058662258
W2162953324,W2057387551
W2162953324,W1989668498
W2162953324,W2162686899
W2137734568,W1998515817
W2088603520,W2138448722
W2088603520,W2151456308
W2152881839,W1990717355
W2152881839,W1971820570
W2152881839,W2164449327
W2152881839,W2134351926
W2152881839,W2148185586
W2152881839,W2103317434
W2164283016,W2050943927
W1990646419,W2026317156
W1990646419,W2018482968
W1990646419,W2167929905
W1990646419,W2012247153
W1990646419,W2102553184
W1990646419,W2145265567
W1968862760,W2122574093
W2003164867,W2078517784
W2003164867,W2006165291
W2114357073,W2164303307
W2114357073,W2032047304
W2154614604,W2105874120
W2154614604,W2118720098
W1996746229,W2008668438
W1996746229,W2049377387
W1996746229,W2157980636
W1996746229,W2070257026
W1996746229,W2044387082
W1996746229,W1973082817
W1996746229,W1977212456
W2050338614,W1951817746
W2036670520,W2068371905
W2036670520,W2161241309
W2036670520,W2044609898
W2104718076,W2155829461
W1951817746,W2006165291
W2128342866,W2338049369
W2128342866,W2156748700
W2128342866,W2124437404
W2147804965,W2105874120
W2101108516,W2127170577
W2131070146,W2006165291
W2131070146,W2176202464
W2100468073,W2161783224
W2100468073,W2137734568
W2100468073,W2102031718
W2100468073,W2015032635
W2100468073,W2137336591
W2100468073,W2013527739
W2100468073,W2168872978
W1987202454,W2166604768
W2174670974,W2131665065
W2174670974,W2139562946
W2174670974,W2151328940
W2174670974,W2050338614
W2002486217,W2069201244
W2002486217,W2133488074
W2002486217,W2008668438
W2002486217,W2062667641
W2146577723,W2128003492
W2146577723,W2058998445
W2146577723,W2147746661
W2146577723,W2037511922
W2062217294,W1963529460
W1561878391,W2136092558
W1561878391,W1982056270
W2106733496,W2127335013
W2106733496,W3013984851
W2076517688,W1631559605
W2090029279,W2022548072
W2090029279,W2012407814
W2090029279,W2006165291
W2090029279,W2176202464
W2090029279,W2072228305
W2083441060,W2161621332
W2083441060,W2102948292
W2062159269,W2133425177
W2052989605,W4241456496
W2021350270,W2915783575
W2021350270,W2152984210
W1982056270,W1968862760
W2161787079,W2055640453
W2041383474,W2149352713
W2093141926,W2046759075
W2093141926,W2055695879
W2093141926,W3010932768
W1994228237,W2174069807
W1994228237,W2144189317
W1994228237,W2123981120
W1994228237,W1984412649
W1994228237,W2165037481
W1994228237,W1928750549
W2150234230,W2117779820
W2150234230,W2260624936
W2133920545,W2131665065
W2133920545,W1531643369
W2133920545,W2151328940
W2133920545,W2122582889
W2133920545,W2165037481
W2133920545,W2939474406
W2083070320,W2003164867
W2083070320,W2122511023
W2058963764,W2052479643
W2058963764,W2097004990
W2058963764,W2127559745
W2058963764,W2121025662
W2058963764,W2114892242
W2058963764,W2082291024
W2058963764,W2152369329
W2058963764,W2028011121
W2058963764,W2002311592
W2058963764,W2134000397
W2058963764,W1838764073
W2058963764,W2006970256
W2003004462,W2131665065
W2003004462,W2069306629
W2003004462,W2939474406
W2050900592,W2049468624
W2053110663,W2168909889
W2106080357,W2122582889
W2106080357,W2270715058
W2106080357,W2124696785
W2106080357,W2055640453
W2106080357,W2165977355
W2103164730,W2006165291
W2103164730,W2080192596
W2049683810,W2133425177
W2064319190,W2029850555
W2131665065,W2062667641
W1986322390,W2124696785
W1986322390,W2103317434
W1986322390,W2160537686
W2154998026,W2120700469
W2154998026,W2261764510
W2154998026,W2939474406
W2158268769,W2338049369
W2158268769,W2121025662
W2158268769,W2113410727
W2158268769,W2153243519
W2158268769,W2147423506
W2158268769,W2138448722
W2158268769,W2018318189
W2158268769,W2168872978
W2184978555,W2940827091
W1992652001,W2022548072
W1992652001,W1989668498
W1992652001,W2012407814
W1992652001,W2090249381
W1992652001,W2006165291
W2040120109,W2114892242
W2040120109,W2113521108
W2040120109,W1976988124
W2040120109,W2058662258
W2107229368,W2028011121
W2107229368,W2069985294
W2052479643,W2134289299
W2052479643,W2146904764
W2052479643,W2148185586
W2052479643,W2002311592
W2052479643,W1551533759
W2134000397,W2103317434
W2134000397,W2168173042
W2134000397,W2112775986
W2134000397,W2142097792
W2134000397,W2119567434
W2134000397,W2144042033
W2134000397,W2606995208
W2110179017,W2010341850
W2130091784,W2122511023
W2130091784,W2103497845
W2130091784,W1973082817
W2130091784,W1970672417
W2130091784,W2083070320
W2130091784,W1499256377
W2073141004,W2160252043
W2073141004,W2103164730
W2073141004,W1905429483
W2073141004,W1499256377
W2073141004,W2939474406
W2073141004,W2047328724
W2028999185,W2164231461
W2028999185,W2098384066
W2028999185,W1560749659
W2028999185,W2012247153
W2028999185,W2167929905
W2028999185,W2137169911
W2028999185,W2133484165
W2028999185,W2018680235
W2028999185,W2126696183
W2028999185,W2103497845
W2028999185,W2165977355
W2028999185,W2163667214
W2028999185,W2055640453
W1992244678,W2149507322
W1992244678,W1985949400
W1992244678,W2003164867
W1992244678,W2053110663
W1992244678,W2939474406
W2018459257,W2097004990
W2018459257,W2137336591
W2018459257,W2149352713
W2018459257,W2939474406
W2055442076,W2060012482
W2055442076,W2151328940
W4205383247,W1979440117
W4205383247,W2021057500
W4205383247,W2062217294
W2018651936,W2061609397
W2018651936,W1999347518
W2018651936,W1977215451
W2018651936,W2050943927
W2018651936,W2164283016
W1991538680,W2129974232
W1991538680,W2103317434
W2066122301,W1905429483
W2108527489,W1979440117
W2108527489,W2003164867
W2108527489,W2006165291
W2108527489,W2176202464
W2108527489,W2939474406
W1966334841,W2112776483
W1994044024,W2257481305
W2094838139,W2033585778
W2094838139,W2164087962
W2094838139,W1985949400
W2094838139,W1505543708
W2170816806,W1979440117
W2150303148,W2076517688
W2150303148,W1631559605
W2096379616,W1560749659
W2114883075,W2128225313
W2114883075,W2103680334
W2114883075,W2152984210
W2114883075,W2915783575
W1503900815,W2168909889
W1503900815,W2053110663
W2106276251,W2103317434
W2106276251,W2135858501
W2106276251,W2153804214
W2106276251,W2103948957
W2102764178,W4294326454
W2102764178,W2164449327
W2102764178,W2062159269
W2102764178,W2106246537
W2031675844,W2126696183
W2031675844,W2119744638
W2031675844,W2018680235
W2031675844,W2046779413
W2031675844,W2163667214
W2171675471,W1998515817
W2005035365,W2009575187
W2005035365,W2154276443
W2005035365,W2009425598
W1979348491,W2040085089
W1979348491,W1488616880
W1979348491,W2168909889
W1979348491,W2157641482
W2098759916,W2068375361
W2098759916,W1609491364
W2098759916,W2113297575
W2098759916,W1636092099
W2098759916,W2168062665
W2098759916,W2062667641
W2098759916,W2939474406
W2098759916,W2060012482
W2050104595,W2002311592
W2050104595,W2198847224
W1977617315,W2095345231
W2158585406,W2050956365
W2158585406,W2087162545
W2094677081,W2109006150
W2094677081,W2072093516
W2094677081,W2057387551
W2094677081,W2113410727
W2110533085,W2090157291
W2110533085,W2035503922
W1838764073,W2077570405
W1838764073,W2121025662
W1838764073,W1885078460
W1838764073,W2148185586
W1838764073,W3013984851
W2141748334,W1613795631
W2141748334,W2090249381
W2141748334,W2022548072
W2141748334,W2939474406
W2141748334,W1992652001
W2141748334,W2119744638
W2117087906,W2002570697
W2117087906,W21054777
W2117087906,W2939474406
W1985007599,W2034672914
W1985007599,W2939474406
W2150046129,W2152928439
W2150046129,W2150897391
W1885078460,W2052479643
W1885078460,W1985949400
W1885078460,W2159758382
W1885078460,W1838764073
W2105463749,W2044499383
W2105463749,W2163667214
W2105463749,W2164231461
W2105463749,W2122574093
W2105463749,W1968862760
W2105463749,W2054119472
W2105463749,W2098384066
W2105463749,W1982056270
W2105463749,W1561878391
W2105463749,W2055640453
W2105463749,W2062667641
W2072228305,W2022548072
W2072228305,W2176202464
W2072228305,W2090249381
W2072228305,W2066678696
W1981827347,W1994228237
W2134539878,W1988925586
W2134539878,W2132926880
W2134539878,W2154736508
W2134539878,W2170024099
W2134539878,W2105507854
W2107733948,W2103164730
W2163541402,W2122582889
W2163541402,W2142289369
W2163541402,W1985007599
W2163541402,W2169715400
W2163541402,W2165977355
W2084461152,W2121264610
W2084461152,W2066678696
W2084461152,W2036258507
W2084461152,W2006165291
W2084461152,W2176202464
W2084461152,W2090249381
W2084461152,W2939474406
W2159200641,W2133920545
W2159200641,W2151328940
W2159200641,W2174069807
W2159200641,W2034672914
W2155305805,W1560749659
W2155305805,W2133484165
W2155305805,W2028999185
W2155305805,W1990717355
W2155305805,W2152881839
W2155305805,W2130365445
W2155305805,W2044499383
W1968509967,W2146482929
W1968509967,W2148260760
W1968509967,W2163151727
W2124070575,W2124696785
W1978007507,W2090157291
W2120700991,W2149352713
W2084980103,W2022548072
W2084980103,W2090029279
W2084980103,W2006165291
W2021591445,W2037766564
W2014116072,W2037766564
W2010560237,W2022548072
W2010560237,W2012407814
W2010560237,W2179095720
W2010560237,W2117779820
W2010560237,W2133488074
W2010560237,W2080192596
W2010560237,W2090249381
W2119472226,W2096998881
W2144836007,W3121293400
W1985013794,W2019903682
W1985013794,W2006318126
W2144923407,W1564094774
W2144923407,W1561878391
W2144923407,W2116507044
W2144923407,W1982056270
W2154610441,W2939474406
W2116507044,W2164231461
W2116507044,W2122574093
W2116507044,W1968862760
W2116507044,W2002570697
W2116507044,W2136092558
W2116507044,W1982056270
W2116507044,W1561878391
W2116507044,W2114826007
W1482867610,W1978007507
W2094785904,W2124565737
W2094785904,W2114056667
W2094785904,W2102031718
W2094785904,W2067804762
W2094785904,W2261764510
W2094785904,W2114892242
W1963746476,W2129974232
W1963746476,W1991538680
W1963746476,W1496684753
W1963746476,W3013984851
W1963746476,W2103948957
W1963746476,W2006970256
W2166941621,W2131665065
W2166941621,W2083070320
W2166941621,W2122511023
W2166941621,W2062217294
W2166941621,W2066122301
W2166941621,W2165977355
W2166941621,W2069306629
W2166941621,W2939474406
W2171210136,W2165977355
W2171210136,W2058662258
W2171210136,W2110659496
W2171210136,W2162953324
W2171210136,W2044499383
W2171210136,W2028999185
W2171210136,W2163667214
W2171210136,W2018680235
W2171210136,W2134289299
W2171210136,W2123855284
W2171210136,W2137169911
W2171210136,W2164231461
W2171210136,W1985949400
W2117706739,W181107242
W2030946379,W1983228601
W2144991971,W2026317156
W2144991971,W1613795631
W2060852319,W2133920545
W2060852319,W2151328940
W2060852319,W1979440117
W2060852319,W1985148570
W2060852319,W2046759075
W2060852319,W2939474406
W2060852319,W2066678696
W2060852319,W2986345846
W2000674771,W2092645526
W2000674771,W2119132330
W2000674771,W1995622703
W1996653992,W1979440117
W1996653992,W2046759075
W1996653992,W2939474406
W1996653992,W2151041036
W2120517672,W4241456496
W1956280464,W2151328940
W1956280464,W2159200641
W1956280464,W2162686899
W1956280464,W2174069807
W1956280464,W2940827091
W2108686678,W2100468073
W2108686678,W2137734568
W2108686678,W2055763451
W2108686678,W1998515817
W2108686678,W2939474406
W2108686678,W2161829879
W2002758482,W1541774929
W2002758482,W2911964244
W2002758482,W2112315008
W2002758482,W2157641482
W2036538049,W2149352713
W2063534846,W2168062665
W2063534846,W1989668498
W2063534846,W1969184914
W2063534846,W2149932227
W2063534846,W2176202464
W2126473499,W2157641482
W2126473499,W2046759075
W2126473499,W2135858501
W2126473499,W1979348491
W2126473499,W2112776483
W2126473499,W2272473773
W2126473499,W1966334841
W2037360063,W1968509967
W2037360063,W2010516376
W1990469714,W1951817746
W1990469714,W2016709145
W1990469714,W2986345846
W1990469714,W2939474406
W2148099625,W2166604768
W2112931509,W2069985294
W2112931509,W2135858501
W2112931509,W2152369329
W2112931509,W21054777
W2112931509,W2939474406
W2112931509,W2165037481
W2112931509,W2047328724
W2112931509,W4214551560
W2112931509,W1905429483
W2123610169,W2002311592
W2123610169,W2058963764
W2123610169,W2134000397
W2123610169,W2152369329
W2123610169,W1976759885
W2123610169,W1496684753
W2123610169,W3013984851
W2123610169,W1551533759
W2123610169,W2198847224
W2009163215,W2131665065
W2009163215,W2133920545
W2009163215,W2162953324
W2009163215,W2055640453
W2009163215,W2063534846
W2009163215,W2151328940
W2009163215,W2986345846
W2009163215,W2069306629
W2009163215,W2939474406
W2156523992,W2067804762
W2140805694,W2164231461
W2140805694,W2161621332
W2140805694,W2102948292
W2140805694,W2162953324
W2136939531,W2060852319
W2099526933,W2124565737
W2099526933,W2160537686
W2099526933,W2124070575
W2099526933,W2124696785
W2099526933,W1551533759
W2085154695,W2171033594
W2047189523,W2160252043
W2047189523,W2034672914
W2047189523,W2939474406
W2047189523,W2184978555
W2092521540,W2049683810
W2092521540,W2133425177
W2161829879,W2047328724
W2161829879,W2144311540
W2161829879,W2108686678
W2161829879,W2055763451
W2161829879,W2113162751
W2161829879,W2165977355
W2025939314,W2120321951
W2025939314,W2116782162
W2106435017,W2062217294
W2106435017,W2939474406
W2046945705,W2016006311
W2046945705,W2066122301
W2161336494,W2113410727
W1994975670,W2144260204
W1994975670,W2036123899
W1985148570,W2166941621
W1985148570,W2151328940
W1985148570,W2060852319
W1985148570,W2939474406
W2010181898,W2133920545
W2010181898,W2100468073
W2010181898,W2986345846
W2010181898,W2939474406
W2027672471,W2005291574
W2161568916,W2137336591
W2161568916,W2047744778
W2161568916,W2132874271
W2161568916,W2134289299
W2161568916,W2123855284
W2161568916,W2117779820
W2161568916,W2939474406
W2112998801,W2084845442
W2112998801,W2139520931
W2125303562,W2060012482
W2125303562,W2113297575
W2125303562,W2113162751
W2054653365,W2160252043
W2054653365,W2151328940
W2054653365,W2939474406
W2054653365,W4214551560
W1974038018,W2090249381
W1974038018,W2131070146
W1974038018,W2101225175
W1974038018,W2105103805
W1974038018,W1992652001
W1974038018,W1989668498
W1974038018,W2012407814
W1974038018,W2010341850
W2085585287,W2103497845
W2085585287,W1995622703
W2085585287,W2117779820
W2085585287,W2066122301
W2065762344,W2113297575
W2065762344,W2068375361
W2065762344,W2036538049
W2328573691,W2000257837
W2328573691,W1970672417
W2328573691,W2044829309
W2328573691,W2108527489
W2328573691,W2114701864
W2328573691,W2099196698
W2328573691,W2122511023
W2328573691,W2138644576
W2328573691,W2075793519
W2328573691,W2141748334
W2039348932,W2141219203
W2158535548,W2099196698
W2158535548,W1996746229
W2158535548,W2103497845
W2158535548,W2166941621
W2158535548,W2939474406
W2134927874,W2044499383
W2134927874,W2171210136
W2134927874,W2121025662
W2134927874,W1966272358
W2134927874,W2096533595
W2134927874,W2153243519
W2134927874,W2272473773
W2134927874,W2058662258
W2134927874,W2057387551
W2134927874,W2162953324
W2134927874,W2165977355
W2134927874,W2151041036
W2134927874,W2162686899
W2167905626,W2150258239
W2167905626,W2122511023
W2167905626,W2939474406
W2167905626,W2121745948
W2167905626,W1974038018
W2167905626,W1645858368
W2167905626,W2016709145
W2167905626,W2012407814
W2167905626,W2061328952
W2167905626,W2024966118
W2021057500,W1979440117
W2021057500,W1968178762
W2021057500,W2006165291
W2021057500,W2176202464
W2021057500,W2108527489
W2021057500,W2939474406
W2160615957,W2114892242
W2160615957,W2120700469
W2160615957,W2047328724
W2052648234,W2151328940
W2052648234,W2153243519
W2052648234,W1985949400
W2052648234,W2117779820
W2052648234,W2034672914
W2052648234,W2062667641
W2100533358,W2097601813
W2100533358,W2135695572
W2100533358,W2112315008
W2100533358,W2024046085
W2100533358,W2135858501
W2100533358,W2139416101
W2100533358,W2033686454
W2100533358,W2110888553
W2051159954,W2009163215
W2051159954,W2034672914
W2051159954,W2147423506
W2051159954,W2153243519
W2051159954,W2168872978
W2051159954,W2099196698
W2051159954,W2162953324
W2051159954,W2165037481
W2051159954,W2047189523
W2051159954,W2096371469
W2051159954,W2160252043
W2051159954,W2151328940
W2051159954,W2049377387
W2051159954,W2165977355
W2051159954,W2140131090
W2051159954,W1985007599
W2051159954,W2939474406
W2051159954,W1989668498
W2046537181,W2150399639
W2112148277,W2085072564
W2112148277,W2149352713
W2112148277,W2094838139
W2112148277,W2169490754
W2112148277,W1982837210
W1982837210,W2164087962
W1982837210,W2094838139
W1982837210,W1978007507
W1982837210,W2169490754
W2107705106,W1951817746
W2107705106,W2050338614
W2107705106,W1990469714
W2107705106,W2939474406
W2132407977,W2131665065
W2132407977,W2166941621
W2132407977,W1985148570
W2132407977,W2060852319
W2132407977,W2062159269
W2132407977,W2075673711
W2132407977,W2052479643
W2132407977,W2130365445
W2132407977,W2152881839
W2132407977,W2028999185
W2132407977,W2049683810
W2132407977,W2149352713
W2132407977,W1885078460
W2132407977,W2044499383
W2132407977,W1971820570
W2132407977,W2939474406
W2132407977,W2162686899
W2132407977,W2133425177
W2106963750,W2044499383
W2106963750,W2164231461
W2106963750,W2058662258
W2106963750,W2006165291
W2106963750,W2161621332
W2106963750,W2102948292
W2106963750,W2162953324
W2106963750,W2140805694
W2155069722,W2103164730
W2155069722,W2107733948
W2155069722,W2939474406
W2126452174,W2164449327
W2126452174,W2080308899
W2126452174,W2005634799
W2126452174,W2120244994
W2126452174,W2071592915
W1979723077,W2141748334
W1979723077,W2075793519
W1979723077,W2157980636
W1979723077,W1996746229
W1979723077,W2128342866
W1979723077,W2163606831
W1979723077,W2057387551
W2130387153,W2129135549
W1968595844,W2058330204
W1968595844,W2080715303
W1968595844,W2939474406
W2151181273,W2044499383
W2151181273,W2164231461
W2151181273,W2136408596
W2151181273,W2121690346
W2151181273,W2002570697
W2151181273,W2012407814
W2151181273,W2162953324
W2151181273,W2105348794
W2106371033,W1985949400
W2106371033,W2000674771
W2106371033,W2090249381
W2106371033,W3013984851
W2106371033,W2062667641
W2116950002,W2075793519
W2116950002,W2018459257
W2116950002,W2110533085
W2116950002,W2148185586
W2116950002,W2037766564
W2116950002,W1963841973
W1970010130,W1994228237
W1970010130,W2075702351
W1970010130,W2084845442
W1970010130,W1984412649
W1970010130,W3147128100
W2141219203,W2132549823
W2141219203,W2100401723
W2141219203,W2157980636
W2166678085,W2123610169
W2166678085,W2129974232
W2068713574,W2049683810
W2100704846,W2098012392
W2002547950,W2156778513
W2153500382,W4251064196
W2129920251,W2148185586
W2129920251,W2130365445
W2129920251,W2114892242
W2129920251,W1885078460
W2129920251,W2040120109
W2118930997,W2142231247
W2118930997,W2000674771
W2172191993,W2093141926
W2172191993,W2170816806
W2172191993,W1996653992
W2172191993,W2159689047
W2172191993,W2012407814
W2172191993,W1517555081
W2172191993,W2105103805
W2172191993,W2117779820
W2172191993,W1985479415
W2172191993,W2090249381
W2172191993,W3010932768
W2172191993,W2939474406
W2172191993,W2093350441
W2172191993,W2260624936
W2172191993,W2047328724
W1974470230,W2152928439
W1974470230,W1996653992
W1974470230,W2096533595
W1974470230,W2012407814
W1974470230,W2939474406
W2160917602,W1994228237
W2160917602,W2108744281
W2160917602,W2174069807
W2160917602,W2060590119
W2160917602,W1956280464
W2160917602,W2162686899
W2142023815,W2149752076
W2142023815,W2153804214
W2142023815,W2026767855
W2051782740,W2125454074
W2051782740,W1982901688
W2051782740,W1992244678
W2051782740,W2124565737
W2051782740,W2103317434
W2051782740,W2144311540
W2051782740,W2162348455
W2051782740,W2008942529
W2051782740,W2135858501
W2051782740,W2104301422
W2051782740,W3211914286
W2161872045,W2128114769
W2164703638,W2133920545
W2164703638,W2009163215
W2164703638,W2131665065
W2069977802,W2166604768
W2069977802,W2148099625
W2069977802,W2054119472
W2069977802,W2138448722
W2069977802,W2145265567
W2069977802,W2162953324
W2100365896,W2015834247
W2142231247,W2127559745
W2142231247,W1885078460
W2142231247,W1985949400
W2142231247,W1838764073
W2096371469,W2149352713
W2096371469,W2145808276
W2096371469,W2084845442
W2096371469,W1994228237
W2096371469,W1984412649
W2096371469,W2165037481
W2096371469,W2986345846
W2096371469,W2939474406
W2121022470,W2131665065
W2121022470,W2076949647
W2121022470,W2161787079
W2092801713,W2061063351
W2167450434,W2151328940
W2167450434,W2105507854
W2118412746,W2155305805
W2118412746,W2152881839
W2041698310,W2169715400
W2041698310,W2032797438
W2041698310,W2092362068
W2153221451,W2149752076
W2153221451,W2124696785
W2153221451,W1885078460
W2153221451,W2272473773
W2153221451,W2146904764
W2153221451,W2058963764
W2124088034,W2102948292
W2079350221,W2046945705
W2079350221,W2066122301
W2079350221,W2117779820
W2079350221,W1885078460
W2079350221,W2161994757
W2079350221,W2939474406
W2079350221,W21054777
W2123638813,W2130365445
W2123638813,W2058662258
W2123638813,W1956280464
W2123638813,W2162686899
W2171370728,W2171210136
W2171370728,W1985007599
W2171370728,W2106080357
W2171370728,W2163541402
W2171370728,W2165977355
W2171370728,W1525882651
W2171370728,W3013984851
W1994433187,W1918072595
W1994433187,W2272473773
W1994433187,W2130365445
W1994433187,W3013984851
W2323309348,W2092362068
W2323309348,W2018651936
W2165242200,W2022548072
W2165242200,W2152928439
W2165242200,W1979440117
W2165242200,W2101225175
W2165242200,W2009104157
W2165242200,W2122511023
W2165242200,W1989668498
W2165242200,W2012407814
W2165242200,W1645858368
W2165242200,W1992652001
W2165242200,W2006165291
W2165242200,W1974038018
W2165242200,W2108527489
W2165242200,W2090249381
W2165242200,W2147119488
W1985217958,W1979440117
W1985217958,W2015834247
W1985217958,W2141748334
W1985217958,W2106963750
W2122825721,W2120700469
W2122825721,W2160615957
W2122825721,W2058662258
W2122825721,W2123638813
W2122825721,W2154998026
W2122825721,W2093267972
W2160741281,W2101225175
W2160741281,W2157980636
W1997065014,W2054653365
W1997065014,W2067087368
W1997065014,W1991308688
W1975768883,W2121025662
W1975768883,W2113410727
W1975768883,W1979723077
W1975768883,W2158268769
W1975768883,W2153243519
W1975768883,W2147423506
W1975768883,W2138448722
W1975768883,W2018318189
W1975768883,W1985479415
W1975768883,W2141748334
W1975768883,W2015053255
W1975768883,W2144653885
W1975768883,W2168872978
W1975768883,W2051159954
W2134591556,W2137169911
W2134591556,W2155069722
W2134591556,W2146377630
W2134591556,W2103164730
W2134591556,W2080192596
W2156562079,W1949231392
W2156562079,W1985013794
W2156562079,W2019903682
W2093540905,W2040120109
W2093540905,W2114892242
W2093540905,W1976988124
W2093540905,W2939474406
W2093540905,W2986345846
W2096829520,W2117779820
W2096829520,W1885078460
W2096829520,W2142231247
W2096829520,W2015053255
W2160916596,W2095345231
W2160916596,W1977617315
W1596936787,W2112775986
W1596936787,W2103317434
W1596936787,W1987431381
W1596936787,W2107625277
W1596936787,W1551533759
W2075207275,W2090157291
W2075207275,W2110533085
W2075207275,W2113162751
W2075207275,W2125303562
W2075207275,W2036025531
W2144304061,W2044499383
W2144304061,W2163667214
W2144304061,W2164231461
W2144304061,W2121025662
W2144304061,W2002570697
W2144304061,W2138408852
W2144304061,W2058662258
W2144304061,W2028999185
W2144304061,W1982056270
W2144304061,W4205182410
W2144304061,W2162953324
W2144304061,W2134927874
W2144304061,W2133151341
W2144304061,W2098384066
W2144304061,W2152811544
W2028240797,W2151456308
W2171692085,W2000257837
W2171692085,W2138644576
W2171692085,W2939474406
W2021530952,W2167905626
W2021530952,W2070257026
W2021530952,W2000257837
W2021530952,W2095833674
W2021530952,W1963529460
W2021530952,W1979440117
W2021530952,W2105103805
W2021530952,W2171692085
W2021530952,W2170816806
W2021530952,W2066286996
W2021530952,W2939474406
W2047364731,W1985479415
W2027016436,W2129974232
W2027016436,W1963746476
W2027016436,W1991538680
W2027016436,W1551533759
W2152811544,W2144304061
W2152811544,W2044499383
W2152811544,W2105463749
W2152811544,W2138017294
W2152811544,W2164231461
W2152811544,W2042692910
W2152811544,W2151181273
W2152811544,W2002570697
W2152811544,W2162953324
W2152811544,W2134927874
W2068125093,W2156778513
W2068125093,W2057396845
W2068125093,W2050956365
W2161467829,W2119007429
W2161467829,W2121264610
W2161467829,W2028979275
W2161467829,W2915783575
W2054407804,W2127602818
W2054407804,W2170024099
W2054407804,W2001082470
W2054407804,W2152885278
W2054407804,W2124351063
W2054407804,W2101120467
W2054407804,W2105329815
W2054407804,W2911964244
W1995047010,W2170816806
W1995047010,W2105103805
W1995047010,W1966334841
W1964946787,W2116593735
W2121837178,W2151080396
W2007049610,W2100533358
W2007049610,W2112776483
W2007049610,W2139416101
W2007049610,W2033686454
W2007049610,W2110888553
W2007049610,W1555476426
W2044718416,W2123610169
W2044718416,W2103317434
W2044718416,W2134000397
W2044718416,W2134351926
W2044718416,W2002258037
W2044718416,W1551533759
W2004958771,W1971820570
W2004958771,W2080715303
W2075740579,W2055757297
W2112084935,W2338049369
W2112084935,W2096533595
W2112084935,W2101394945
W2112084935,W2030102203
W2112084935,W1985479415
W2066286996,W2008668438
W2066286996,W2049377387
W2066286996,W2070257026
W2066286996,W2012407814
W2066286996,W2165242200
W2066286996,W1996746229
W2152600059,W2170121306
W2152600059,W2126320505
W2152600059,W2153221451
W2152600059,W2127569725
W2152600059,W1984248485
W2152600059,W1566825895
W2152600059,W2002311592
W2152600059,W2009163215
W2152600059,W2073141004
W2152600059,W2130387153
W2152600059,W2131665065
W2152600059,W2096885696
W2152600059,W2105414963
W2152600059,W2139562946
W2152600059,W2103948957
W2152600059,W2174670974
W2152600059,W1551533759
W2152600059,W2939474406
W2152600059,W2033635503
W2067087368,W2106963750
W2067087368,W2171984413
W2067087368,W2054653365
W2067087368,W2939474406
W2067087368,W1991308688
W2138631674,W1482867610
W2138631674,W2113162751
W2138631674,W2125303562
W2138631674,W1978007507
W2138631674,W2069306629
W1967156257,W2148185586
W1967156257,W2011462543
W2008435261,W1951817746
W2105872868,W2170121306
W2105872868,W2103317434
W2105872868,W2002258037
W2105872868,W2134351926
W2105872868,W1551533759
W2119175727,W2107733948
W2119175727,W1992652001
W2119175727,W2103164730
W2119175727,W2155069722
W1984190418,W2009163215
W1984190418,W2131665065
W1984190418,W2164703638
W2044247101,W1981827347
W2044247101,W2010181898
W2044247101,W2100468073
W2044247101,W2108686678
W2147654971,W2160252043
W2147654971,W2101225175
W2147654971,W2134289299
W2147654971,W2141666446
W2139314206,W2147654971
W2139314206,W2160252043
W2139314206,W2151328940
W2139314206,W2078517784
W2139314206,W2106963750
W2139314206,W2127559745
W2139314206,W2062217294
W2139314206,W2134289299
W2139314206,W2168872978
W2139314206,W2105348794
W2139314206,W1985479415
W2136009149,W2167450434
W2136009149,W2151328940
W2136009149,W2139610873
W2136009149,W2110406941
W2016916834,W2150234230
W2016916834,W2016006311
